date,type,title,url
12/09/2008,Presentations to the Legislature,Presentation to the Joint Audit Committee - Accountability and Compliance Rating System,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404dadb
12/09/2008,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and Recommended Committee Action - October 1, 2008 to November 30, 2008 
                                                            



The reports referenced in this presentation are listed below.
Department of Business and Economic Development (11/10/2008)
Department of Health and Mental Hygiene - Spring Grove Hospital Center - Possible Improper Procurement Activities Related to Certain Maintenance Projects (11/10/2008)
Department of Transportation - Maryland Transit Administration (11/5/2008)
Department of Human Resources - Child Support Enforcement Administration (10/7/2008)
Department of Human Resources - Social Services Administration (10/6/2008)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404dae1
10/21/2008,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Resources - Child Support Enforcement Administration
                                                            



Related Report Dated 10/7/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404dae3
10/21/2008,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 10/6/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404dae5
10/21/2008,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and Recommended Committee Action - January 1, 2008 to September 30, 2008 
                                                            



The reports referenced in this presentation are listed below.
Department of State Police - Aviation Command Helicopter Operations (8/14/2008)
Department of Natural Resources (8/1/2008)
University System of Maryland - University of Baltimore (7/18/2008)
Department of Health and Mental Hygiene - Family Health Administration (7/18/2008)
Maryland Department of Aging (6/17/2008)
Department of Health and Mental Hygiene - Mental Hygiene Administration (5/21/2008)
Morgan State University (2/8/2008)
Department of the Environment (1/18/2008)
University System of Maryland - Bowie State University (1/17/2008)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404daef
09/09/2008,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of State Police - Aviation Command Helicopter Operations 
                                                            



Related Report Dated 8/14/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf22cc9d72387404daf1
03/10/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Full Committee - Department of Budget and Management - Office of Personnel Services and Benefits
                                                            



Related Report Dated 2/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daf3
03/06/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Budget and Management - Office of Personnel Services and Benefits
                                                            



Related Report Dated 2/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daf3
03/05/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Child Support Enforcement Administration
                                                            



Related Report Dated 10/7/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daf7
03/04/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Resources - Child Support Enforcement Administration
                                                            



Related Report Dated 10/7/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daf7
03/02/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Transportation - Maryland Transit Administration
                                                            



Related Report Dated 11/5/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404dafb
02/26/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Transportation - Maryland Transit Administration
                                                            



Related Report Dated 11/5/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404dafb
02/18/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Spring Grove Hospital Center (Special Review)
                                                            



Related Report Dated 11/10/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daff
02/06/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Spring Grove Hospital Center (Special Review)
                                                            



Related Report Dated 11/10/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf23cc9d72387404daff
02/18/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Mental Hygiene Administration
                                                            



Related Report Dated 5/21/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db03
02/06/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Mental Hygiene Administration
                                                            



Related Report Dated 5/21/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db03
02/10/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Agricultural Land Preservation Fund
                                                            



Related Report Dated 9/4/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db07
02/09/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland Agricultural Land Preservation Fund
                                                            



Related Report Dated 9/4/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db07
02/09/2009,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 10/6/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db0b
02/05/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 10/6/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db0b
01/29/2009,Presentations to the Legislature,Presentation to the House Appropriations Subcommittee - Summary Results of  Financial Management Practices Performance Audits of  Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db0f
01/29/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Montgomery County Public Schools
                                                            



Related Report Dated 1/15/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db11
01/29/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Wicomico County Public Schools
                                                            



Related Report Dated 12/8/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db13
01/29/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Baltimore County Public Schools
                                                            



Related Report Dated 10/15/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db15
01/29/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Frederick County Public Schools
                                                            



Related Report Dated 6/4/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db17
01/29/2009,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Harford County Public Schools
                                                            



Related Report Dated 5/30/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf24cc9d72387404db19
01/11/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Maryland Automobile Insurance Fund
                                                            



Related Report Dated 11/4/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db1b
12/09/2009,Presentations to the Legislature,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 9/2/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db1d
12/09/2009,Presentations to the Legislature,Presentation to the Joint Committee on the Management of Public Funds - Summary Review Schedule - Local Government Audit Reports,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db1f
12/09/2009,Presentations to the Legislature,Presentation to the Joint Committee on the Management of Public Funds - Local School System Audits,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db21
12/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Managing For Results  - Audit Status Update
                                                            



Related Report Dated 10/2/2009
Related Report Dated 3/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db28
12/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Processing of Certain Medicaid Claims
                                                            



Related Report Dated 11/23/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db2d
12/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db2f
12/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Fraud Hotline
                                                            



Related Report Dated 10/9/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db31
12/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and  Recommended Committee Action - July 1, 2009 to November 30, 2009
                                                            



The reports referenced in this presentation are listed below.
Department of Health and Mental Hygiene - Processing of Certain Medicaid Claims (11/23/2009)
Department of Health and Mental Hygiene - Developmental Disabilities Administration (11/20/2009)
Maryland Automobile Insurance Fund (11/4/2009)
Board of Trustees of the Maryland Teachers and State Employees Supplemental Retirement Plans - Possible Lack of Disclosure of Losses Incurred in the Maryland Investment Contract Pool (10/9/2009)
Managing for Results - Performance Measures - Education - Maryland State Department of Education (10/2/2009)
Maryland State Department of Education (8/27/2009)
Department of Human Resources - Local Department Operations (8/4/2009)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db39
09/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Maryland State Department of Education
                                                            



Related Report Dated 8/27/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf25cc9d72387404db3b
09/08/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Performance Audit Update - Department of State Police Aviation Command Helicopter Operations
                                                            



Related Report Dated 8/14/2008",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db3d
09/08/2009,Presentations to the Legislature,Presentation to the Joint Audit Committee - Follow-up Process and Repeat Audit Findings,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db3f
07/14/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Uninsured Employers Fund
                                                            



Related Report Dated 5/6/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db41
07/14/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Subsequent Injury Fund
                                                            



Related Report Dated 4/9/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db43
07/14/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Budget and Management - Office of Personnel Services and Benefits
                                                            



Related Report Dated 2/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db45
07/14/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Status of OLA's Implementation of Chapter 337, Laws of MD, 2008 - Compiling, Evaluating and Reporting on Crime Scene DNA Evidence",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db47
07/14/2009,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and  Recommended Committee Action - December 1, 2008 to June 30, 2009
                                                            



The reports referenced in this presentation are listed below.
Maryland Agricultural Land Preservation Fund - Fiscal Year Ended June 30, 2008 (6/15/2009)
Uninsured Employers' Fund (5/6/2009)
Subsequent Injury Fund (4/9/2009)
Managing for Results - Performance Measures - Public Safety and Safer Neighborhoods (3/19/2009)
Department of Housing and Community Development - Office of the Secretary, Division of Finance and Administration, and Division of Information Technology (2/19/2009)
Department of Budget and Management - Office of Personnel Services and Benefits (2/19/2009)
Maryland Insurance Administration (12/8/2008)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db53
03/01/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - St. Mary's College of Maryland
                                                            



Related Report Dated 2/16/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db55
02/25/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - St. Mary's College of Maryland
                                                            



Related Report Dated 2/16/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db55
03/01/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - University of Maryland, Baltimore
                                                            



Related Report Dated 2/5/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db59
02/25/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - University of Maryland, Baltimore
                                                            



Related Report Dated 2/5/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db59
02/22/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Processing of Certain Medicaid Claims (Performance)
                                                            



Related Report Dated 11/23/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db60
02/18/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Processing of Certain Medicaid Claims
                                                            



Related Report Dated 11/23/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf26cc9d72387404db60
02/22/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Office of the Public Defender (Performance)
                                                            



Related Report Dated 11/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db67
02/03/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Office of the Public Defender (Performance)
                                                            



Related Report Dated 11/19/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db67
02/16/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland State Department of Education
                                                            



Related Report Dated 8/27/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db6b
02/04/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland State Department of Education
                                                            



Related Report Dated 8/27/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db6b
02/15/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Developmental Disabilities Administration 
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db6f
02/15/2010,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf27cc9d72387404db6f
01/21/2010,Presentations to the Legislature,Presentation to the House Appropriations Subcommittee - Summary Results of  Financial Management Practices Performance Audits of  Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db73
01/21/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Howard County Public Schools
                                                            



Related Report Dated 10/23/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db75
01/21/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Cecil County Public Schools
                                                            



Related Report Dated 9/10/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db77
01/21/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Calvert County Public Schools
                                                            



Related Report Dated 7/1/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db79
01/21/2010,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - St. Mary's County Public Schools
                                                            



Related Report Dated 4/9/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db7b
12/14/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Medical Care Programs Administration
                                                            



Related Report Dated 12/6/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db7d
12/14/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Juvenile Services
                                                            



Related Report Dated 9/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db7f
11/17/2010,Presentations to the Legislature,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 9/15/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db81
11/17/2010,Presentations to the Legislature,Presentation to the Joint Committee on the Management of Public Funds - Summary Review Schedule - Local Government Audit Reports,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db83
11/09/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Public Safety and Correctional Services - Baltimore Region
                                                            



Related Report Dated 10/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db85
11/09/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Transportation - Motor Vehicle Administration
                                                            



Related Report Dated 10/13/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf28cc9d72387404db87
11/09/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Fraud Hotline Activity - OLA Results from Pursuing Allegations
                                                            



The reports referenced in this presentation are listed below.
Department of Public Safety and Correctional Services - Baltimore Region (10/29/2010)
Department of Public Safety and Correctional Services - Office of the Secretary and Other Units (9/15/2010)
University System of Maryland - Coppin State University (6/28/2010)
Department of Transportation - Maryland Aviation Administration (12/29/2009)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db8c
11/09/2010,Presentations to the Legislature,Presentation to the Joint Audit Committee - Follow-up Process and Repeat Audit Findings,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db8e
11/09/2010,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and  Recommended Committee Action - December 1, 2009 to October 31, 2010
                                                            



The reports referenced in this presentation are listed below.
Department of Public Safety and Correctional Services - Baltimore Region (10/29/2010)
Department of Transportation - Motor Vehicle Administration (10/13/2010)
Department of Juvenile Services (9/29/2010)
University System of Maryland - Coppin State University (6/28/2010)
State Board of Elections (6/10/2010)
Department of General Services - Office of Procurement and Logistics (5/5/2010)
St. Mary's College of Maryland (2/16/2010)
University System of Maryland - University of Maryland, Baltimore (2/5/2010)
Department of State Police (1/20/2010)
Department of Transportation - Maryland Aviation Administration (12/29/2009)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db99
03/07/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Medical Care Programs Administration
                                                            



Related Report Dated 12/6/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db9b
03/03/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Medical Care Programs Administration
                                                            



Related Report Dated 12/6/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db9b
03/02/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Resources - Family Investment Administration
                                                            



Related Report Dated 2/9/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db9f
02/24/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Family Investment Administration
                                                            



Related Report Dated 2/9/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404db9f
02/28/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Deparment of Juvenile Services
                                                            



Related Report Dated 9/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404dba3
02/25/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Deparment of Juvenile Services
                                                            



Related Report Dated 9/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf29cc9d72387404dba3
02/25/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Office of Public Defender
                                                            



Related Report Dated 2/10/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dba7
02/23/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Office of Public Defender
                                                            



Related Report Dated 2/10/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dba7
02/17/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Transportation - Motor Vehicle Administration
                                                            



Related Report Dated 10/13/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbab
02/16/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Transportation - Motor Vehicle Administration
                                                            



Related Report Dated 10/13/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbab
02/14/2011,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Public Safety and Correctional Services - Baltimore Region 
                                                            



Related Report Dated 10/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbaf
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Public Safety and Correctional Services - Baltimore Region 
                                                            



Related Report Dated 10/29/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbaf
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report - Dorchester County Public Schools
                                                            



Related Report Dated 1/10/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbb3
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report  - Worcester County Public Schools
                                                            



Related Report Dated 11/1/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbb5
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report  - Garrett County Public Schools
                                                            



Related Report Dated 9/17/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2acc9d72387404dbb7
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report  - Charles County Public Schools
                                                            



Related Report Dated 7/1/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbb9
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report  - Caroline County Public Schools
                                                            



Related Report Dated 4/27/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbbb
01/20/2011,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Financial Management Practices Performance Audit Report  - Somerset County Public Schools
                                                            



Related Report Dated 3/25/2010",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbbd
12/31/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Department of Human Resources - Medical Assistance Program - Using the Federal Death Master File to Detect and Prevent Improper Payments
                                                            



Related Report Dated 12/2/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbc1
12/31/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Mental Hygiene Administration
                                                            



Related Report Dated 7/12/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbc3
12/31/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Fraud Hotline Activity - OLA Results from Pursuing Allegations
                                                            



The reports referenced in this presentation are listed below.
Department of Transportation - State Highway Administration - Construction Inspection Services Contracts (11/21/2011)
Department of the Environment (11/21/2011)
Department of Transportation - State Highway Administration - Possible Conflicts of Interest Involving Certain Construction-Related Contracts (6/24/2011)
Department of Natural Resources (4/1/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbc7
12/31/2011,Presentations to the Legislature,Presentation to the Joint Audit Committee - OLA Follow-up Process and Repeat Audit Findings,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbc9
12/31/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of OLA Reports Issued and Recommended Committee Action - September 1, 2011 to November 30, 2011
                                                            



The reports referenced in this presentation are listed below.
Department of Transportation - State Highway Administration - Construction Inspection Services Contracts (11/21/2011)
Department of Labor, Licensing and Regulation - Office of the Secretary - Division of Administration - Division of Workforce Development and Adult Learning (10/4/2011)
Department of Human Resources - Child Support Enforcement Administration (9/1/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbcd
11/30/2011,Presentations to the Legislature,"Presentation to the  Senate Finance Committee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbcf
11/01/2011,Presentations to the Legislature,"Presentation to the  Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 8/26/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbd1
